"RecordType","Survey","Quarter","Country","Ship","Gear","SweepLngt","GearEx","DoorType","StNo","HaulNo","Year","SpecCodeType","SpecCode","SpecVal","Sex","TotalNo","CatIdentifier","NoMeas","SubFactor","SubWgt","CatCatchWgt","LngtCode","LngtClass","HLNoAtLngt","DevStage","LenMeasType","DateofCalculation","Valid_Aphia"
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"M",53,1,53,1,20200,20200,"1",33,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"F",30,1,30,1,20200,20200,"1",23,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"F",30,1,30,1,20200,20200,"1",24,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"F",30,1,30,1,20200,20200,"1",25,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"F",30,1,30,1,20200,20200,"1",26,4,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"F",30,1,30,1,20200,20200,"1",27,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"F",30,1,30,1,20200,20200,"1",28,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"F",30,1,30,1,20200,20200,"1",37,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"F",30,1,30,1,20200,20200,"1",47,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"F",30,1,30,1,20200,20200,"1",64,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",158,32,2025,"W",126484,2,"F",6,1,6,1,3040,3040,"1",44,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",158,32,2025,"W",126484,2,"F",6,1,6,1,3040,3040,"1",49,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",187,39,2025,"W",126484,2,"F",12,1,12,1,15260,15260,"1",54,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",187,39,2025,"W",126484,2,"F",12,1,12,1,15260,15260,"1",56,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",187,39,2025,"W",126484,2,"F",12,1,12,1,15260,15260,"1",63,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",169,34,2025,"W",126484,2,"F",2,1,2,1,514,514,"1",33,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",169,34,2025,"W",126484,2,"F",2,1,2,1,514,514,"1",35,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",139,27,2025,"W",126484,2,"F",11,1,11,1,6640,6640,"1",31,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",139,27,2025,"W",126484,2,"F",11,1,11,1,6640,6640,"1",32,4,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",139,27,2025,"W",126484,2,"F",11,1,11,1,6640,6640,"1",34,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"M",53,1,53,1,20200,20200,"1",27,7,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"M",53,1,53,1,20200,20200,"1",34,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"M",53,1,53,1,20200,20200,"1",35,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"M",53,1,53,1,20200,20200,"1",42,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"M",53,1,53,1,20200,20200,"1",46,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"M",53,1,53,1,20200,20200,"1",47,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"M",53,1,53,1,20200,20200,"1",49,4,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"M",53,1,53,1,20200,20200,"1",28,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",139,27,2025,"W",126484,2,"F",11,1,11,1,6640,6640,"1",35,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",139,27,2025,"W",126484,2,"F",11,1,11,1,6640,6640,"1",37,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",139,27,2025,"W",126484,2,"F",11,1,11,1,6640,6640,"1",52,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"M",53,1,53,1,20200,20200,"1",22,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"M",53,1,53,1,20200,20200,"1",23,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"M",53,1,53,1,20200,20200,"1",24,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"M",53,1,53,1,20200,20200,"1",25,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"M",53,1,53,1,20200,20200,"1",26,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",139,27,2025,"W",126484,2,"M",8,1,8,1,6640,6640,"1",31,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",139,27,2025,"W",126484,2,"M",8,1,8,1,6640,6640,"1",33,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",139,27,2025,"W",126484,2,"M",8,1,8,1,6640,6640,"1",35,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",139,27,2025,"W",126484,2,"M",8,1,8,1,6640,6640,"1",37,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",139,27,2025,"W",126484,2,"M",8,1,8,1,6640,6640,"1",39,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",139,27,2025,"W",126484,2,"M",8,1,8,1,6640,6640,"1",45,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",139,27,2025,"W",126484,2,"F",11,1,11,1,6640,6640,"1",30,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",187,39,2025,"W",126484,2,"F",12,1,12,1,15260,15260,"1",47,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",187,39,2025,"W",126484,2,"F",12,1,12,1,15260,15260,"1",49,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",187,39,2025,"W",126484,2,"F",12,1,12,1,15260,15260,"1",51,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",187,39,2025,"W",126484,2,"F",12,1,12,1,15260,15260,"1",52,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",139,27,2025,"W",126484,2,"M",8,1,8,1,6640,6640,"1",30,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",187,39,2025,"W",126484,2,"M",11,1,11,1,15260,15260,"1",27,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",187,39,2025,"W",126484,2,"M",11,1,11,1,15260,15260,"1",31,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",187,39,2025,"W",126484,2,"M",11,1,11,1,15260,15260,"1",35,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",187,39,2025,"W",126484,2,"M",11,1,11,1,15260,15260,"1",39,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",187,39,2025,"W",126484,2,"M",11,1,11,1,15260,15260,"1",44,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",187,39,2025,"W",126484,2,"M",11,1,11,1,15260,15260,"1",46,4,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",187,39,2025,"W",126484,2,"M",11,1,11,1,15260,15260,"1",50,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",187,39,2025,"W",126484,2,"M",11,1,11,1,15260,15260,"1",52,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",187,39,2025,"W",126484,2,"F",12,1,12,1,15260,15260,"1",28,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",187,39,2025,"W",126484,2,"F",12,1,12,1,15260,15260,"1",30,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",187,39,2025,"W",126484,2,"F",12,1,12,1,15260,15260,"1",31,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",187,39,2025,"W",126484,2,"F",12,1,12,1,15260,15260,"1",32,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",187,39,2025,"W",126484,2,"F",12,1,12,1,15260,15260,"1",43,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",135,29,2025,"W",126484,2,"M",4,1,4,1,2580,2580,"1",33,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",135,29,2025,"W",126484,2,"M",4,1,4,1,2580,2580,"1",35,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",135,29,2025,"W",126484,2,"M",4,1,4,1,2580,2580,"1",52,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",135,29,2025,"W",126484,2,"F",3,1,3,1,2580,2580,"1",30,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",135,29,2025,"W",126484,2,"F",3,1,3,1,2580,2580,"1",33,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",222,21,2025,"W",126484,2,"M",1,1,1,1,1010,1010,"1",53,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",222,21,2025,"W",126484,2,"F",1,1,1,1,1010,1010,"1",30,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",58,74,2025,"W",126484,2,"M",1,1,1,1,278,278,"1",21,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",58,74,2025,"W",126484,2,"F",1,1,1,1,278,278,"1",32,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",113,31,2025,"W",126484,2,"M",10,1,10,1,12080,12080,"1",29,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",113,31,2025,"W",126484,2,"F",17,1,17,1,12080,12080,"1",48,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",113,31,2025,"W",126484,2,"F",17,1,17,1,12080,12080,"1",55,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",113,31,2025,"W",126484,2,"F",17,1,17,1,12080,12080,"1",37,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",113,31,2025,"W",126484,2,"F",17,1,17,1,12080,12080,"1",38,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",113,31,2025,"W",126484,2,"F",17,1,17,1,12080,12080,"1",43,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",113,31,2025,"W",126484,2,"F",17,1,17,1,12080,12080,"1",45,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",113,31,2025,"W",126484,2,"F",17,1,17,1,12080,12080,"1",46,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",113,31,2025,"W",126484,2,"M",10,1,10,1,12080,12080,"1",31,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",113,31,2025,"W",126484,2,"M",10,1,10,1,12080,12080,"1",33,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",113,31,2025,"W",126484,2,"M",10,1,10,1,12080,12080,"1",42,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",113,31,2025,"W",126484,2,"M",10,1,10,1,12080,12080,"1",43,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",113,31,2025,"W",126484,2,"M",10,1,10,1,12080,12080,"1",45,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",113,31,2025,"W",126484,2,"M",10,1,10,1,12080,12080,"1",48,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",113,31,2025,"W",126484,2,"F",17,1,17,1,12080,12080,"1",31,4,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",113,31,2025,"W",126484,2,"F",17,1,17,1,12080,12080,"1",32,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",113,31,2025,"W",126484,2,"F",17,1,17,1,12080,12080,"1",33,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",113,31,2025,"W",126484,2,"F",17,1,17,1,12080,12080,"1",34,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",113,31,2025,"W",126484,2,"F",17,1,17,1,12080,12080,"1",35,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",310,19,2025,"W",126484,2,"M",2,1,2,1,7460,7460,"1",49,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",310,19,2025,"W",126484,2,"M",2,1,2,1,7460,7460,"1",55,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",310,19,2025,"W",126484,2,"F",6,1,6,1,7460,7460,"1",50,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",310,19,2025,"W",126484,2,"F",6,1,6,1,7460,7460,"1",51,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",310,19,2025,"W",126484,2,"F",6,1,6,1,7460,7460,"1",52,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",310,19,2025,"W",126484,2,"F",6,1,6,1,7460,7460,"1",53,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",486,51,2025,"W",126484,2,"M",1,1,1,1,3700,3700,"1",63,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",486,51,2025,"W",126484,2,"F",1,1,1,1,3700,3700,"1",63,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",400,48,2025,"W",126484,2,"M",3,1,3,1,7080,7080,"1",55,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",400,48,2025,"W",126484,2,"M",3,1,3,1,7080,7080,"1",61,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",400,48,2025,"W",126484,2,"M",3,1,3,1,7080,7080,"1",65,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",400,48,2025,"W",126484,2,"F",2,1,2,1,7080,7080,"1",51,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"M",19,1,19,1,57440,57440,"1",43,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"M",19,1,19,1,57440,57440,"1",46,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"M",19,1,19,1,57440,57440,"1",47,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",534,7,2025,"W",126484,2,"M",3,1,3,1,23240,23240,"1",55,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",534,7,2025,"W",126484,2,"M",3,1,3,1,23240,23240,"1",58,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",534,7,2025,"W",126484,2,"M",3,1,3,1,23240,23240,"1",66,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"F",34,1,34,1,57440,57440,"1",53,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"F",34,1,34,1,57440,57440,"1",54,4,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"F",34,1,34,1,57440,57440,"1",55,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"M",13,1,13,1,39760,39760,"1",45,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"M",13,1,13,1,39760,39760,"1",47,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"M",13,1,13,1,39760,39760,"1",48,4,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"M",13,1,13,1,39760,39760,"1",49,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"M",13,1,13,1,39760,39760,"1",50,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"M",13,1,13,1,39760,39760,"1",51,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"M",13,1,13,1,39760,39760,"1",52,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"M",13,1,13,1,39760,39760,"1",55,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"M",13,1,13,1,39760,39760,"1",57,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",556,3,2025,"W",126484,2,"F",1,1,1,1,1110,1110,"1",53,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",534,7,2025,"W",126484,2,"F",9,1,9,1,23240,23240,"1",56,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",534,7,2025,"W",126484,2,"F",9,1,9,1,23240,23240,"1",62,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",534,7,2025,"W",126484,2,"F",9,1,9,1,23240,23240,"1",63,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",534,7,2025,"W",126484,2,"F",9,1,9,1,23240,23240,"1",64,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",534,7,2025,"W",126484,2,"F",9,1,9,1,23240,23240,"1",70,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",534,7,2025,"W",126484,2,"F",9,1,9,1,23240,23240,"1",74,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",534,7,2025,"W",126484,2,"F",9,1,9,1,23240,23240,"1",77,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"F",24,1,24,1,39760,39760,"1",43,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"F",24,1,24,1,39760,39760,"1",44,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"F",24,1,24,1,39760,39760,"1",45,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"F",24,1,24,1,39760,39760,"1",48,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"F",24,1,24,1,39760,39760,"1",49,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",461,64,2025,"W",126484,2,"F",9,1,9,1,13240,13240,"1",33,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",461,64,2025,"W",126484,2,"F",9,1,9,1,13240,13240,"1",35,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",461,64,2025,"W",126484,2,"F",9,1,9,1,13240,13240,"1",36,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",461,64,2025,"W",126484,2,"F",9,1,9,1,13240,13240,"1",46,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",461,64,2025,"W",126484,2,"F",9,1,9,1,13240,13240,"1",50,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",461,64,2025,"W",126484,2,"F",9,1,9,1,13240,13240,"1",52,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",461,64,2025,"W",126484,2,"F",9,1,9,1,13240,13240,"1",53,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"F",34,1,34,1,57440,57440,"1",49,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"F",34,1,34,1,57440,57440,"1",56,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"F",34,1,34,1,57440,57440,"1",63,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"F",34,1,34,1,57440,57440,"1",76,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"F",34,1,34,1,57440,57440,"1",50,5,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"F",34,1,34,1,57440,57440,"1",51,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"F",34,1,34,1,57440,57440,"1",52,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",461,64,2025,"W",126484,2,"M",19,1,19,1,13240,13240,"1",33,4,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",461,64,2025,"W",126484,2,"M",19,1,19,1,13240,13240,"1",34,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",461,64,2025,"W",126484,2,"M",19,1,19,1,13240,13240,"1",35,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",461,64,2025,"W",126484,2,"M",19,1,19,1,13240,13240,"1",45,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",461,64,2025,"W",126484,2,"M",19,1,19,1,13240,13240,"1",46,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",461,64,2025,"W",126484,2,"M",19,1,19,1,13240,13240,"1",49,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",461,64,2025,"W",126484,2,"F",9,1,9,1,13240,13240,"1",31,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",523,44,2025,"W",126484,2,"F",8,1,8,1,18560,18560,"1",55,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",523,44,2025,"W",126484,2,"F",8,1,8,1,18560,18560,"1",60,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",523,44,2025,"W",126484,2,"F",8,1,8,1,18560,18560,"1",65,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",523,44,2025,"W",126484,2,"F",8,1,8,1,18560,18560,"1",66,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",523,44,2025,"W",126484,2,"F",8,1,8,1,18560,18560,"1",68,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"M",19,1,19,1,57440,57440,"1",48,4,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"M",19,1,19,1,57440,57440,"1",49,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"M",19,1,19,1,57440,57440,"1",50,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"M",19,1,19,1,57440,57440,"1",51,2,NA,NA,20260210,126484
